FID,OBJECTID,RTE_NM,RTE_PRFX,RTE_NBR,RTE_SFX,RDBD_TYPE,GID,BEGIN_DFO,END_DFO,ASSET_NM,ASSET_ID,SYSTEM,NHS,NHS_TYPE,SHAPE_STLe,GlobalID,SHAPE_Length
146,,FM0518-RG,FM,518,,RG,1515530067,18.855,19.199,NHS,1000997457,On,NHS - non connector,NHS,,{F723C04D-0F6A-4ECB-950B-FB546C4EF261},0.00565334240122553
147,,FM0518-LG,FM,518,,LG,1515520443,10.31,10.42,NHS,1000997459,On,NHS - non connector,NHS,,{D41C9410-EBF8-4EA0-88A3-496EC752895D},0.00178051497166642
148,,FM0518-RG,FM,518,,RG,1515604149,21.455,21.608,NHS,1000997460,On,NHS - non connector,NHS,,{172DBC40-4E17-4F18-AC0D-CC6F94DBF205},0.00238341760344292
149,,FM0521-LG,FM,521,,LG,2000003451,7.852,8.553,NHS,1002360303,On,NHS - non connector,NHS,,{8DE25D0C-C3AC-4FA2-9D75-AF76553DB02A},0.0103806112332035
150,,FM0521-RG,FM,521,,RG,2000003452,7.852,8.554,NHS,1002360304,On,NHS - non connector,NHS,,{8CF926E9-77B9-4D84-8A2F-368FB5BDAB11},0.0103960344651577
151,,FM0521-LG,FM,521,,LG,1632268840,0.002,2.24,NHS,71248016,On,NHS - non connector,NHS,,{4E2CF298-4F9B-462F-B8F8-FD69D6375A05},0.0329391301884278
152,,FM0521-RG,FM,521,,RG,1632268866,7.161,7.514,NHS,71248269,On,NHS - non connector,NHS,,{2D62A593-0ED9-422B-A2A7-F4CE64B58C8E},0.00522435305839347
153,,FM0521-RG,FM,521,,RG,1632268842,0,2.245,NHS,71248104,On,NHS - non connector,NHS,,{542BD9D3-14B0-4564-83BA-793B41F8FDEE},0.0330542583550574
154,,FM0521-LG,FM,521,,LG,1632268870,7.161,7.516,NHS,71248332,On,NHS - non connector,NHS,,{7364F5F4-0584-42F0-A7DB-389BB9415ED9},0.00524378964702041
155,,FM0521-KG,FM,521,,KG,1632096276,0,13.958,NHS,71247388,On,NHS - non connector,NHS,,{0A77F7FE-96F7-4C49-8841-F2044B75E7CE},0.205961309384239
156,,FM0526-KG,FM,526,,KG,1574797864,2.163,4.694,NHS,50069283,On,NHS - non connector,NHS,,{234E6EDD-5753-402D-9F4C-9B2076111E0A},0.0372824041677009
157,,FM0526-KG,FM,526,,KG,3018,0,1.135,NHS,13477128,On,NHS - non connector,NHS,,{1749F500-BC9C-4DAA-81C0-28AC71F1392A},0.016710466908291
158,,FM0526-RG,FM,526,,RG,8080,4.487,4.69,NHS,13482629,On,NHS - non connector,NHS,,{1A230039-7190-4727-93B0-326239A06ED1},0.00307441567160299
159,,FM0526-RG,FM,526,,RG,8079,2.163,2.356,NHS,13482645,On,NHS - non connector,NHS,,{8D3CF794-5048-4D95-8582-E1F625800035},0.00284748813724439
160,,FM0526-RG,FM,526,,RG,8078,0.983,1.142,NHS,13482646,On,NHS - non connector,NHS,,{09C07DD9-C3D5-452E-8F6E-241746A2AA73},0.00237094927861945
161,,FM0526-LG,FM,526,,LG,8077,4.487,4.698,NHS,13482660,On,NHS - non connector,NHS,,{BC441FD6-855F-49BE-AB88-A0E0AA5FCA59},0.00322337815737115
162,,FM0526-LG,FM,526,,LG,8076,2.183,2.335,NHS,13482661,On,NHS - non connector,NHS,,{4C0EE3FD-C404-4B8D-9EE7-CC590625CA91},0.00232037485708575
163,,FM0526-LG,FM,526,,LG,8075,0.986,1.135,NHS,13482677,On,NHS - non connector,NHS,,{5711B0AE-1D45-49F4-B126-7EFE0369428C},0.00223606528923429
164,,FM0528-RG,FM,528,,RG,1599356054,9.55,9.84,NHS,69458683,On,NHS - non connector,NHS,,{0E8FE1B7-2BBE-441E-8326-047929DAFB5B},0.00458228410228665
165,,FM0528-LG,FM,528,,LG,1599356052,9.55,9.839,NHS,69458630,On,NHS - non connector,NHS,,{9E5FBD78-D6CA-4225-B2B0-115C2AC593D4},0.00456396560076501
166,,FM0528-KG,FM,528,,KG,1599356038,0,9.838,NHS,69458335,On,NHS - non connector,NHS,,{4BD13DE6-42B5-426B-B9E4-F7C78EBC2224},0.154008650514972
167,,FM0529-RG,FM,529,,RG,8086,33.681,33.816,NHS,13482579,On,NHS - non connector,NHS,,{1AE832F6-E6BE-4BEF-9373-C24BC337558D},0.00225394156163641
168,,FM0529-LG,FM,529,,LG,8083,33.68,33.815,NHS,13482612,On,NHS - non connector,NHS,,{871B42D5-547D-4F74-8E78-8B17534426DA},0.00225570476830695
169,,FM0529-LG,FM,529,,LG,1548782360,44.623,45.05,NHS,44182335,On,NHS - non connector,NHS,,{36624C7D-3334-476B-A85D-D3EC8DC5E11D},0.00709416091368446
170,,FM0529-RG,FM,529,,RG,1548782361,44.623,45.07,NHS,44182395,On,NHS - non connector,NHS,,{E78F8074-3F73-4256-A81F-2C5341387F90},0.00740164755438444
171,,FM0529-KG,FM,529,,KG,1548782359,33.679,45.059,NHS,44182222,On,NHS - non connector,NHS,,{493113C0-97DE-47CC-940B-D64F3273942E},0.18950207579096
172,,FM0529-LG,FM,529,,LG,1599249372,38.088,41.698,NHS,59127499,On,NHS - non connector,NHS,,{61FD4D5F-D929-4599-AEF4-F65BE1F0F5D0},0.0600938992913843
173,,FM0529-RG,FM,529,,RG,1599249373,38.088,41.699,NHS,59127566,On,NHS - non connector,NHS,,{075ECF40-AE8B-4EB3-8B5E-116F639C4BDB},0.0601025775383736
174,,FM0544-KG,FM,544,,KG,1599257775,5.509,6.658,NHS,70844314,On,NHS - non connector,NHS,,{959D49EC-C026-4C49-9AF9-8C160EAA5F44},0.019549756370236
175,,FM0544-KG,FM,544,,KG,1634601626,19.603,24.253,NHS,73365912,On,NHS - non connector,NHS,,{1931EDE2-605D-4CB7-9243-745852907CAB},0.0798973858010515
176,,FM0544-LG,FM,544,,LG,1634601628,19.603,24.256,NHS,73366006,On,NHS - non connector,NHS,,{4A5AF15F-C065-47E1-A958-CF5A6A2E675C},0.0799603849655769
177,,FM0544-RG,FM,544,,RG,1634601630,19.603,24.248,NHS,73366105,On,NHS - non connector,NHS,,{F717EBB6-4427-4438-861D-F7DE5BF35820},0.0798125857474322
178,,FM0544-LG,FM,544,,LG,1599257842,5.509,6.663,NHS,60326113,On,NHS - non connector,NHS,,{B0F2679E-D18C-4770-B87F-C35D17608642},0.0196106321191138
179,,FM0544-RG,FM,544,,RG,1599257843,5.509,6.657,NHS,60326181,On,NHS - non connector,NHS,,{A5057576-C4F6-4CE0-B754-454A39B3DDC7},0.0195356531362229
180,,FM0577-KG,FM,577,,KG,1576268079,0,2.24,NHS,50495535,On,NHS - non connector,NHS,,{862F35F7-A832-439E-94C4-1047ACE58EEB},0.0368089781141139
181,,FM0060-KG,FM,60,,KG,1512658586,36.606,43.987,NHS,70743096,On,NHS - non connector,NHS,,{E487FDC6-10C8-45D5-9304-D4CAFF893DD0},0.117356566520771
182,,FM0060-LG,FM,60,,LG,1515515300,42.138,44.003,NHS,37445804,On,NHS - non connector,NHS,,{310F0225-3B64-4C68-AA5F-7A0815F6A677},0.0295821907309829
183,,FM0060-RG,FM,60,,RG,1515513627,38.871,42.138,NHS,37191817,On,NHS - non connector,NHS,,{2722CAA8-E5BD-4879-8C75-47E63CF2F8F8},0.0521901004725691
184,,FM0060-LG,FM,60,,LG,1515515300,38.871,42.138,NHS,37191822,On,NHS - non connector,NHS,,{FA46C9C9-FAF4-4DF0-88BD-000FECAE4078},0.0521666104596324
185,,FM0060-RG,FM,60,,RG,1515513627,42.138,44.009,NHS,37191818,On,NHS - non connector,NHS,,{53EF5026-14B3-4775-BC29-48B220B5ACCB},0.0296729305843685
186,,FM0060-LG,FM,60,,LG,7928,36.829,38.095,NHS,70743097,On,NHS - non connector,NHS,,{5E66F6D9-D39E-4F8C-8F52-35D5FF9970F0},0.0200989753136713
187,,FM0060-RG,FM,60,,RG,7933,36.83,38.096,NHS,70743098,On,NHS - non connector,NHS,,{C092CEE6-B68D-4970-A6B8-D64937F39548},0.0200828378195822
188,,FM0646-KG,FM,646,,KG,1599356046,5.015,18.133,NHS,70601402,On,NHS - non connector,NHS,,{58FA14A3-CE4E-42C8-97DC-712560C29C8E},0.202138168999486
189,,FM0646-LG,FM,646,,LG,1599356056,10.881,13.186,NHS,69465678,On,NHS - non connector,NHS,,{AB4AB379-799B-4D20-9932-CECD3BBE2166},0.0348769371067589
190,,FM0646-RG,FM,646,,RG,1599356058,10.881,13.202,NHS,69465765,On,NHS - non connector,NHS,,{3B1C8E7A-79CD-4AAF-9E38-5ED6A6A8CFA2},0.0351564328826845
191,,FM0659-RG,FM,659,,RG,1599354262,8.18,8.528,NHS,70651114,On,NHS - non connector,NHS,,{84713277-8C62-46D5-AAE5-1A75979AD9D5},0.00519566465416568
192,,FM0659-LG,FM,659,,LG,1599354264,8.18,8.537,NHS,70651180,On,NHS - non connector,NHS,,{7B66ABC7-ACB8-48DB-829E-4319266AEBBF},0.00533852903551912
193,,FM0659-KG,FM,659,,KG,1599354184,0,1.49,NHS,70650337,On,NHS - non connector,NHS,,{CEC710FC-A704-460C-9F81-71A8FAC9F75C},0.0233174304856915
194,,FM0659-KG,FM,659,,KG,1599354184,5.003,8.527,NHS,70650339,On,NHS - non connector,NHS,,{C3C4D457-FC51-4119-9A7E-5FA5876DE226},0.0545084441283263
195,,FM0659-LG,FM,659,,LG,1599354208,4.778,5.193,NHS,70894688,On,NHS - non connector,NHS,,{40FD198D-CBBD-44D6-A681-97294C76512E},0.00648019414271961
196,,FM0659-RG,FM,659,,RG,1599354194,4.77,5.191,NHS,70894692,On,NHS - non connector,NHS,,{7AC44C53-F668-47AB-AB76-A53465B18C0A},0.00657244001882133
197,,FM0659-KG,FM,659,,KG,1599354184,4.771,5.003,NHS,70894690,On,NHS - non connector,NHS,,{3ACDAC50-2D8E-4CFD-BB76-2AB5FA19482D},0.0036549768725579
198,,FM0665-KG,FM,665,,KG,3185,43.37,45.179,NHS,13477177,On,NHS - non connector,NHS,,{E211AE6A-E5F5-4FFC-B7CF-61D7EB9C7E37},0.0280530606626062
199,,FM0700-RG,FM,700,,RG,8125,2.026,2.863,NHS,13482521,On,NHS - non connector,NHS,,{6B7F1DAB-8641-4104-99F4-1C19130461EB},0.0141358725950097
200,,FM0700-LG,FM,700,,LG,8123,2.026,2.861,NHS,13482537,On,NHS - non connector,NHS,,{EC16950E-4164-4880-8226-B5B8F10D769D},0.0141206247742976
201,,FM0700-KG,FM,700,,KG,1599258914,0,6.024,NHS,61261232,On,NHS - non connector,NHS,,{AFE67ACD-9B08-4BDC-958E-631DB43309E5},0.0968842492826117
202,,FM0700-RG,FM,700,,RG,1599259016,5.111,6.029,NHS,61273656,On,NHS - non connector,NHS,,{22534643-53D7-40F8-A5B6-0596D0EFF63F},0.0136053484315009
203,,FM0700-LG,FM,700,,LG,1599259015,5.111,6.019,NHS,61273590,On,NHS - non connector,NHS,,{7DA63B25-7887-479F-88E2-12CC99907A99},0.0134155313991689
204,,FM0720-LG,FM,720,,LG,1630541148,4.745,9.199,NHS,70895132,On,NHS - non connector,NHS,,{73009FEE-F58A-4E14-BE75-581248C0820D},0.0742908726905087
205,,FM0720-RG,FM,720,,RG,1630541120,4.757,9.219,NHS,70895015,On,NHS - non connector,NHS,,{EE6D4B86-BB3B-4AC6-A40F-5829D729D9D8},0.0744237611382247
206,,FM0720-KG,FM,720,,KG,1630541116,4.749,9.209,NHS,70894857,On,NHS - non connector,NHS,,{A524195D-EB9F-4865-8051-754BB5C33BA6},0.07438842283016
207,,FM0731-KG,FM,731,,KG,3264,0,7.005,NHS,13477424,On,NHS - non connector,NHS,,{0CEE36BE-EEEF-48E4-9713-4920620B8FC1},0.102413478703684
208,,FM0731-LG,FM,731,,LG,8134,2.039,2.349,NHS,13482443,On,NHS - non connector,NHS,,{F997C31E-0159-4D6D-B82C-89729BE7948F},0.00451472608675146
209,,FM0731-LG,FM,731,,LG,8133,1.027,1.433,NHS,13482444,On,NHS - non connector,NHS,,{544B69A7-6F97-41F5-AFFC-F896C0AB5097},0.00592173779331966
210,,FM0731-RG,FM,731,,RG,8139,3.418,3.781,NHS,13482671,On,NHS - non connector,NHS,,{2C4EA692-6438-4B6A-9C7B-4B50FB88F61D},0.00543350463780491
211,,FM0731-RG,FM,731,,RG,8138,2.042,2.352,NHS,13482685,On,NHS - non connector,NHS,,{FDC33641-46CE-4CA1-A61F-714003B67092},0.00452544743669971
212,,FM0731-RG,FM,731,,RG,8137,1.03,1.437,NHS,13482686,On,NHS - non connector,NHS,,{D10FEFB2-DA4F-4BCF-BD30-60F7BF6B7E5F},0.00593235712727124
213,,FM0731-LG,FM,731,,LG,8135,3.409,3.774,NHS,13482702,On,NHS - non connector,NHS,,{3854CBA4-50E5-4B0C-9AE8-95B149DAEB03},0.00547601034444539
214,,FM0731-RG,FM,731,,RG,1550178784,6.809,7.005,NHS,44309850,On,NHS - non connector,NHS,,{2F2F2ED0-18CF-4DAB-8D9E-5BD68F2184B6},0.00286066818868855
215,,FM0731-LG,FM,731,,LG,1550178782,6.809,7.008,NHS,44309703,On,NHS - non connector,NHS,,{7808BB47-60C1-4C77-8FAF-632B9C038854},0.00291050737576893
216,,FM0734-KG,FM,734,,KG,3267,0,19.385,NHS,13477390,On,NHS - non connector,NHS,,{82F8BF06-8314-4569-84AE-9B92C90432E5},0.30344561548215
217,,FM0734-RG,FM,734,,RG,8142,0,19.377,NHS,13482651,On,NHS - non connector,NHS,,{8668197C-8688-4DB4-A999-15C04BF413B1},0.303294003172914
218,,FM0734-LG,FM,734,,LG,8141,0,19.384,NHS,13482652,On,NHS - non connector,NHS,,{A30A4DBC-4A76-402F-AF1E-9F41E6F6863D},0.303419127451526
219,,FM0076-RG,FM,76,,RG,1515778229,0,11.227,NHS,37234988,On,NHS - non connector,NHS,,{133243B2-E78D-48C0-AA3D-262B829923EE},0.177734339597358
220,,FM0076-LG,FM,76,,LG,1515778226,0,11.246,NHS,37234987,On,NHS - non connector,NHS,,{800A0424-574C-4110-A3AA-76760A423259},0.17804397019391
221,,FM0076-KG,FM,76,,KG,1515779181,0,11.236,NHS,37445806,On,NHS - non connector,NHS,,{DCD523C8-7CDD-425C-BBF1-E4BEEE09E390},0.177890120822871
222,,FM0078-KG,FM,78,,KG,2434,0,12.626,NHS,13476345,On,NHS - non connector,NHS,,{F3294299-7715-4929-8C80-9FE78D5D33CA},0.20050474617565
223,,FM0802-RG,FM,802,,RG,1516118352,2.316,6.043,NHS,37354693,On,NHS - non connector,NHS,,{5AF276F8-400E-449C-BB68-1BF2875364AA},0.0596315085014852
224,,FM0802-LG,FM,802,,LG,1516201981,2.316,6.048,NHS,37354864,On,NHS - non connector,NHS,,{8A5E262B-2C1E-4CDC-931D-570FCFB0A5AF},0.0596978984095692
225,,FM0802-KG,FM,802,,KG,1516117436,0,8.644,NHS,37354471,On,NHS - non connector,NHS,,{CC2685A6-0D99-478D-A868-BC49FCF6F302},0.137217795039778
226,,FM0865-RG,FM,865,,RG,1599256148,0.169,10.121,NHS,60281176,On,NHS - non connector,NHS,,{A865205D-4FC2-4B84-B1B2-81054B05C1CE},0.144995181047646
227,,FM0865-LG,FM,865,,LG,1599256147,0.169,10.119,NHS,60281146,On,NHS - non connector,NHS,,{71522C24-9A45-43CF-8924-7391CA9D6555},0.144967753336854
228,,FM0865-KG,FM,865,,KG,1599256146,0,10.12,NHS,60278277,On,NHS - non connector,NHS,,{7325FF0A-1AD2-464C-99EC-490252967C0F},0.14744805758052
229,,FM0088-KG,FM,88,,KG,2452,13.806,22.115,NHS,13476441,On,NHS - non connector,NHS,,{D5D7E19F-58DF-4407-AE7A-1916ADE2EABF},0.120522322320675
230,,FM0089-KG,FM,89,,KG,1566411678,31.497,32.078,NHS,48603000,On,NHS - non connector,NHS,,{18B0C097-3F50-4DAB-B093-62E4CB762B92},0.00879962509449238
231,,FM0917-KG,FM,917,,KG,1670285004,27.948,29.918,NHS,95655035,On,NHS - non connector,NHS,,{1F301EBB-1E33-4460-B14C-9A912F9D35D2},0.032129059167191
232,,FM0969-KG,FM,969,,KG,1550680124,0,6.737,NHS,44329545,On,NHS - non connector,NHS,,{F98BD99C-2705-4940-8170-6B4AC86BBB88},0.110037512801957
233,,FM0969-RG,FM,969,,RG,8162,6.046,6.408,NHS,13482476,On,NHS - non connector,NHS,,{D1321323-5219-493D-A2B0-9A170D51B544},0.00575672663970843
234,,FM0969-LG,FM,969,,LG,8161,6.046,6.406,NHS,13482477,On,NHS - non connector,NHS,,{25892D4E-1E66-4F19-80FD-BE00D176F4AE},0.00573007647142324
235,,1006115,CS,1006115,,KG,1576523590,0,0.072,NHS,70721966,Off,Major Inter City Bus Terminal - connector,NHS - Intermodal Connector,,{E8E0F097-EB62-47D5-8369-7CBDB4E88AAA},0.00125976872437554
236,,296265,CS,296265,,KG,49607,0,6.192,NHS,13498333,Off,NHS - non connector,NHS,,{BC2C5EE3-B8C5-479C-A760-4E6B52C94E7D},0.106362523722688
237,,296267,CS,296267,,KG,50202,0,0.402,NHS,13499075,Off,Major Public Transportation or Multi-Modal Passenger Terminal - connector,NHS - Intermodal Connector,,{09C4B905-7762-4FFB-83AB-F40A3B295FA2},0.00584857068978451
238,,296402,CS,296402,,KG,1599271303,19.446,19.965,NHS,70844297,Off,NHS - non connector,NHS,,{14DC452B-26A6-45AC-87B4-2DAB69D47A36},0.00827160911889159
239,,296949,CS,296949,,KG,49945,36.19,36.352,NHS,13498888,Off,NHS - non connector,NHS,,{286D7904-8972-4B1F-B914-8EEE3CCC4776},0.00238643379166617
240,,297983,CS,297983,,KG,52223,0,2.483,NHS,37240247,Off,NHS - non connector,NHS,,{9A81DE11-C20C-4519-9985-D740A627278D},0.0410079763974069
241,,298010,CS,298010,,KG,42017,0,0.045,NHS,13490545,Off,NHS - non connector,NHS,,{5E31AB28-16B2-4CE2-9A02-081C5F605046},0.000722493233528941
242,,298301,CS,298301,,KG,51774,2.22,2.886,NHS,13500549,Off,NHS - non connector,NHS,,{9833358D-8E99-4377-B6C6-0103B56AB865},0.00967620374886047
243,,298330,CS,298330,,KG,51547,0,0.387,NHS,70675780,Off,Major Rail/Truck Terminal - connector,NHS - Intermodal Connector,,{4C59CE4C-1BE2-4127-828E-64610E120D96},0.00627513600127072
244,,298332,CS,298332,,KG,1630541056,0,0.803,NHS,74868658,Off,Major Rail/Truck Terminal - connector,NHS - Intermodal Connector,,{96EB6F94-DD5B-4920-8817-F30D7F152895},0.0129253028767465
245,,298333,CS,298333,,KG,51550,0,0.593,NHS,13500359,Off,Major Rail/Truck Terminal - connector,NHS - Intermodal Connector,,{2F5A176A-FEC3-476F-8B52-7CA6E4928784},0.00877469062736394
246,,FM1015-KG,FM,1015,,KG,1635292832,23.134,30.102,NHS,73374772,On,NHS - non connector,NHS,,{E01B30D9-B96C-4EDD-8083-53A7A6266880},0.102025902499394
247,,FM1016-RG,FM,1016,,RG,8166,3.603,5.705,NHS,13482680,On,NHS - non connector,NHS,,{A8BB696D-2CAF-4687-B66F-F46AF2CBAE96},0.0337122372059234
248,,FM1016-LG,FM,1016,,LG,8165,3.597,5.7,NHS,13482696,On,NHS - non connector,NHS,,{09328C7D-1E75-4A76-BAC7-14E3BED82981},0.033722601621376
249,,FM1016-KG,FM,1016,,KG,3613,6.576,7.549,NHS,37240157,On,Major Rail/Truck Terminal - connector,NHS - Intermodal Connector,,{C00B6E01-3057-4A47-B866-78C8A0D28599},0.0156040482969414
250,,FM1016-KG,FM,1016,,KG,3613,7.549,8.517,NHS,37240158,On,NHS - non connector,NHS,,{C640D020-6892-4349-9CC1-7896221CEF9B},0.0154599265611677
251,,FM1016-KG,FM,1016,,KG,3613,0,6.576,NHS,37240155,On,NHS - non connector,NHS,,{06BA388C-98EE-464A-89F3-578E82562821},0.101441117472102
252,,FM1021-KG,FM,1021,,KG,3619,0,0.379,NHS,13477687,On,NHS - non connector,NHS,,{292F0786-0655-417C-8C9F-21BFF3B67334},0.00551118619790722
253,,FM0106-KG,FM,106,,KG,1572546753,0,4.074,NHS,49990946,On,Major Port Facility - connector,NHS - Intermodal Connector,,{023831A2-D22A-4B7A-A33B-28423D50AE24},0.0647684284135631
254,,FM1171-RG,FM,1171,,RG,1599256808,0.296,14.731,NHS,60192908,On,NHS - non connector,NHS,,{A0C3D014-2C6B-4C5F-BFC7-B4FCBE32A61E},0.243877754982579
255,,FM1171-LG,FM,1171,,LG,1599256819,0.296,14.731,NHS,60193293,On,NHS - non connector,NHS,,{C31DFFEE-3850-4C07-9E80-2DAAC4C97618},0.243881008710351
256,,FM1171-KG,FM,1171,,KG,1495197989,0,14.776,NHS,37168226,On,NHS - non connector,NHS,,{6B526DA3-048F-437E-908B-320BBD0F3E1D},0.250171514587781
257,,FM1179-KG,FM,1179,,KG,3793,7.889,8.561,NHS,70601401,On,NHS - non connector,NHS,,{BE08CBDD-DB1A-44BC-8504-ACA6A43317C6},0.0105440127515365
258,,FM1179-KG,FM,1179,,KG,3793,8.561,15.208,NHS,13478061,On,NHS - non connector,NHS,,{57B64347-4FF7-4B08-BE9E-8972591002AC},0.105854420451512
259,,FM1179-RG,FM,1179,,RG,8182,11.622,11.879,NHS,13482535,On,NHS - non connector,NHS,,{FDA33368-AD5C-4792-AA8C-1E2EE7DA62E3},0.00409036190609699
260,,FM1179-RG,FM,1179,,RG,8181,8.76,9.731,NHS,13482552,On,NHS - non connector,NHS,,{7D089F1A-A7D5-418A-B008-F9D511B54205},0.0152443153798587
261,,FM1179-LG,FM,1179,,LG,8180,11.622,11.882,NHS,13482553,On,NHS - non connector,NHS,,{F07A5A47-CD8D-48F0-9D8D-056E1932320E},0.00414433147265346
262,,FM1179-LG,FM,1179,,LG,8179,8.756,9.727,NHS,13482566,On,NHS - non connector,NHS,,{4E22531D-93F2-46EE-A473-75D01823EFAA},0.0152382895542714
263,,FM1187-KG,FM,1187,,KG,3802,10.893,34.851,NHS,13477998,On,NHS - non connector,NHS,,{D9FDB5C6-4159-4C51-A47C-296B974BDFCF},0.401748733600383
264,,FM1187-RG,FM,1187,,RG,8188,33.5,34.727,NHS,13482470,On,NHS - non connector,NHS,,{EAAEDA6C-5B63-4361-87E0-7D8EE9712F33},0.0203336150729674
265,,FM1187-RG,FM,1187,,RG,8187,21.093,25.532,NHS,13482489,On,NHS - non connector,NHS,,{B7875A29-E5C1-41A6-B490-1BD6B775ADA3},0.0749011844827835
266,,FM1187-LG,FM,1187,,LG,8185,33.5,34.726,NHS,13482516,On,NHS - non connector,NHS,,{D7CCDF4A-436F-49D8-89C0-9014A3F06689},0.0203274352510593
267,,FM1187-LG,FM,1187,,LG,8184,21.093,25.526,NHS,13482517,On,NHS - non connector,NHS,,{C9ECFB9C-CC23-43CC-9FF5-DCE0108A4B15},0.0748279230454687
268,,FM1281-KG,FM,1281,,KG,1516226043,0,5.072,NHS,70601389,On,NHS - non connector,NHS,,{6A817188-2278-45C7-A9B5-06DFC80F2217},0.0827634407405187
269,,FM1346-KG,FM,1346,,KG,3977,0,4.288,NHS,13477852,On,NHS - non connector,NHS,,{D516809C-33B2-49D4-BB1A-D55BEB4E8F14},0.0708545215169352
270,,FM1382-RG,FM,1382,,RG,8202,0,0.282,NHS,13482569,On,NHS - non connector,NHS,,{9AE9FEB4-FA40-4A9C-8D0F-1CE8F0C2C073},0.00410785458531875
271,,FM1382-LG,FM,1382,,LG,8200,5.37,16.843,NHS,13482600,On,NHS - non connector,NHS,,{82F9BD8E-538C-4746-83CE-FE49EA6C3F05},0.184601543531842
272,,FM1382-LG,FM,1382,,LG,8199,0,0.284,NHS,13482618,On,NHS - non connector,NHS,,{6CF5B62E-4C22-483B-AE05-451697EFC2C6},0.0041355191157773
273,,FM1382-LG,FM,1382,,LG,1632960209,17.788,18.932,NHS,71188503,On,NHS - non connector,NHS,,{91DE04E1-575A-4F31-B7B6-F59EE25D353A},0.0195989121890759
274,,FM1382-KG,FM,1382,,KG,1632960207,0,18.931,NHS,71188408,On,NHS - non connector,NHS,,{B35DA126-056E-44BC-9AEE-1AE5BA4C275C},0.298967656868586
275,,FM1382-RG,FM,1382,,RG,1632960233,5.379,16.905,NHS,71188825,On,NHS - non connector,NHS,,{A9FD8797-EA1B-4C98-B800-9F3F11908590},0.185133941606657
276,,FM1382-RG,FM,1382,,RG,1632960211,17.788,18.932,NHS,71188567,On,NHS - non connector,NHS,,{CB20B425-4CAC-4D42-921C-C3F84A1802E9},0.0195873032041117
277,,FM1405-LG,FM,1405,,LG,1516311926,4.639,4.826,NHS,37235050,On,NHS - non connector,NHS,,{292D58F6-11F0-43D1-8E19-2DE9B9B8693D},0.00272357018891048
278,,FM1405-RG,FM,1405,,RG,1516311937,4.641,4.829,NHS,37235053,On,NHS - non connector,NHS,,{C6D5301D-D76E-43D2-B1FA-EFAA235753A3},0.00273842295602685
279,,FM1426-KG,FM,1426,,KG,4064,4.771,7.539,NHS,13478246,On,NHS - non connector,NHS,,{622C20CA-7F3E-4C81-94A7-1ED5689B59E5},0.0403143586721011
280,,FM1433-KG,FM,1433,,KG,4070,0,1.734,NHS,37240193,On,NHS - non connector,NHS,,{7F9CDA4A-753F-4FDE-AFC2-59694E6CCA91},0.0256222650136983
281,,FM1472-LG,FM,1472,,LG,1631232452,14.855,33.762,NHS,74872594,On,NHS - non connector,NHS,,{1C7EE4E0-A750-4CA5-92F0-691E7E858A70},0.294791323163874
282,,FM1472-RG,FM,1472,,RG,1631232454,14.855,33.715,NHS,74873227,On,NHS - non connector,NHS,,{14D3FD05-06E7-4C98-AB69-C975E52963A7},0.294038857929016
283,,FM1472-KG,FM,1472,,KG,1631232448,14.785,33.731,NHS,74871974,On,NHS - non connector,NHS,,{C5A54CA2-DD13-453F-B565-53000881E796},0.295371525011637
284,,FM1495-KG,FM,1495,,KG,4144,1.995,2.249,NHS,13478110,On,Major Port Facility - connector,NHS - Intermodal Connector,,{C1C3C3E1-BEE4-4DE8-9DE3-D87384CBDB39},0.00372816728114212
285,,FM0157-RG,FM,157,,RG,1633910611,10.754,20.054,NHS,72103999,On,NHS - non connector,NHS,,{3B31C548-C1CA-4E50-BBEB-983EA36BCDC8},0.137344426592839
286,,FM0157-LG,FM,157,,LG,1633910613,10.754,20.064,NHS,72104113,On,NHS - non connector,NHS,,{319CABFC-02C8-4705-A546-6145F882D612},0.137474442788852
287,,FM0157-KG,FM,157,,KG,2548,0,8.94,NHS,13476665,On,NHS - non connector,NHS,,{F8003060-6741-49CC-B98F-A18C62CC3781},0.130592951884324
288,,FM0157-LG,FM,157,,LG,7965,7.175,7.673,NHS,13482204,On,NHS - non connector,NHS,,{35B772D9-F1D3-4214-91CD-48734E076279},0.007263268080572
289,,FM0157-RG,FM,157,,RG,7969,0.153,0.31,NHS,13482212,On,NHS - non connector,NHS,,{0B825E39-D66E-4528-B389-0054EB03A013},0.00229250754410791
290,,FM0157-LG,FM,157,,LG,7964,2.808,5.748,NHS,13482220,On,NHS - non connector,NHS,,{2FA72BBB-D7DA-4CB3-A511-9024404588DF},0.0428986788849261
291,,FM0157-LG,FM,157,,LG,7963,1.937,2.277,NHS,13482266,On,NHS - non connector,NHS,,{C7B6803D-5B4E-4AFF-BE87-F2BF6DC35E39},0.00495354726388423
292,,FM0157-RG,FM,157,,RG,7968,0,0.143,NHS,13482274,On,NHS - non connector,NHS,,{C28009F3-56D1-43EF-95CF-FDB863E54F56},0.00244752065384639
293,,FM0157-LG,FM,157,,LG,7962,0.152,0.309,NHS,13482313,On,NHS - non connector,NHS,,{792B98CC-4EA5-4E99-BB12-B07671CEFF3A},0.00229553828504913
